"MTSYSTEMID","{9A360531-D935-4676-952A-5BF35A5CFE80}"
"CAL_HEAD_MAP","{347A848E-C9AC-407D-A1B0-516128970D4D}"
"FindCAL_HEAD_map","{89050CEC-28D4-422C-BD20-24DCBB199D34}"
"CAL_DAYS_structtype","{E2316168-08B3-43E6-BAAE-2238C14139D1}"
"CAL_DAYS_MAP","{5710A9FB-B6F8-41CD-BA4D-9761798A1369}"
"CAL_DAYS_PARENT","{38872BE6-F8F8-42BA-BC7B-09F5F2353FAD}"
"CAL_TIME_structtype","{22EB82BC-44C5-48D1-BBDB-C30795EDCD55}"
"CAL_TIME_MAP","{76EAEAFD-3AB5-4998-B85B-37A86FB87E6F}"
"CAL_TIME_PARENT","{FE06ABB3-6538-4E08-AC72-7CF65A536951}"
"Folder_structtype","{595F1866-3846-421C-9E4F-1D474C21A403}"
"Folder_MAP","{EDC55165-F372-48AF-B63F-D1D348DD64ED}"
"Shortcut_structtype","{3479D295-542A-4FA5-B340-9463119FDA38}"
"Shortcut_MAP","{6A2BCB32-E1BC-4FFD-A569-BEE53215AE41}"
"Shortcut_PARENT","{E571C0D8-FACA-4A4A-A068-974D70FD10A6}"
"InfoStoreDef_structtype","{3F068890-15EC-4CB6-BDF6-8D6423FD2613}"
"InfoStoreDef_MAP","{27178BE4-80E3-47E1-BFAC-FF76A9F3EBC1}"
"Num_head_structtype","{0359A65E-B57F-4800-B893-0D7CDB97E219}"
"Num_head_MAP","{6C021929-17E9-464A-94BA-F87F53526121}"
"Num_zones_structtype","{6585B3D1-F25A-410E-A0E7-51054E135E52}"
"Num_zones_MAP","{EDA015A1-CA93-4D8E-B7BC-E1542246B82E}"
"Num_zones_PARENT","{3843B7E6-2299-4B7D-BCEF-A207EB57D036}"
"Num_Values_structtype","{30D02C74-B742-43E0-B543-2386BC0C2DB4}"
"Num_Values_MAP","{42920409-8F84-4C4C-AA7B-8AE32FEB9B20}"
"Num_Values_PARENT","{06FEB1FC-1CEA-4DF1-B928-251AAFE0BDC3}"
"FileDef_structtype","{FEB23648-331B-4CD8-922C-06512097F570}"
"FileDef_MAP","{E3C55C39-812D-48D2-906C-496F6C64C241}"
"FindFileDef_map","{80F70E24-5759-4EBF-9AE3-68AF644A5DCB}"
"FileVersion_structtype","{A22FBC0A-1BB3-432C-954C-A1CC40D2EA7C}"
"FileVersion_MAP","{1DFBCCFA-0DB7-4E07-A974-066753E071C2}"
"CloseSession_METHOD","{EFCDC657-24F6-4299-A0FD-E71F335DD4D1}"
"SessionVerify_METHOD","{E01FAC21-4D18-483E-8D20-BDB292F9AF43}"
"SessionCheckPoint_METHOD","{0440303B-BAEA-4C4E-8882-F15C98C9B523}"
"VBOpenRef_METHOD","{34A5FC3A-DC85-476E-8B79-5D03EC5F6B50}"
"RowsToInstances_METHOD","{890898A3-ACF7-4EC3-8079-6021650D2974}"
"SessionTouch_METHOD","{05D40EA0-847E-43D6-A7A1-5CB79BFDBC13}"
"RowToInstance_METHOD","{58E70C5D-8ECC-48F3-8DE7-547B37DCB91E}"
"CheckVerbRight_METHOD","{8FC3616A-B23E-4494-AED7-D8747CA65512}"
"Logout_METHOD","{6E3C6F3E-F9DA-41A9-A69B-3C1C0B25B2F0}"
"Login_METHOD","{FE989DC3-2425-45A1-AE2D-8C71D5054241}"
"supervisor","{759D392D-40BC-48E6-9260-A46241EDB1CA}"
"AdminGroup","{7D3E19B4-5CCF-4E6C-B3C3-CFD04941E7E2}"
"supervisor_in_group","{57C6FEB7-9E10-406B-B75C-19DCA0C2EC84}"
"VBMoveVRC_METHOD","{36D87282-7A47-43EE-B8B0-EB9D607C255D}"
"VBMigrateRight_METHOD","{E556241D-D25C-4EC3-A2A1-5F2BC42EF669}"
"VBApplySecurity_METHOD","{0EEDF95B-327F-4817-BF21-40708F955908}"
"VRCUpdateItemName_METHOD","{A4258AC1-705A-4DB1-8B3A-88EB1EEBE732}"
"VRCPUpdateitemName_METHOD","{0073B78E-EB13-4D30-91E8-C64B477C85EA}"
"viewVRCPerson_map","{70B307C5-30D1-4154-88BE-03D3181A7D6F}"
"viewVRCReports_map","{BA9803DF-2706-46B6-87B7-E8A1BFA5BB5E}"
"viewVRCMessages_map","{C77D3FC9-92DB-4176-B24C-9A8DE4113F67}"
"viewVRCPInterest_map","{F2C42CBC-B920-4105-A2C1-4E81E46C2814}"
"CHATUSERS_structtype","{E84ABA9D-43CB-4419-A495-EDA16FBAF121}"
"CHATUSERS_MAP","{C4EFB1E2-F5CB-452E-B54D-F8BC04EE5BAE}"
"CHATDAYLY_structtype","{A842BEE6-433D-40B4-BC4A-7799E84C3CF4}"
"CHATDAYLY_MAP","{B80C2621-0A98-4CAE-8445-0888BE5C6C39}"
"CHATMESSSAGE_structtype","{0266EA11-0576-499A-9433-C68121557956}"
"CHATMESSSAGE_MAP","{E5A8F7F1-141C-43FC-A6E2-4D468D0FC325}"
"CHATMESSSAGE_PARENT","{98D53128-D325-4C45-8A30-FA81F85C8165}"
"CHATRecipients_structtype","{D7386A6A-5BFE-47EB-8D50-743990D209B6}"
"CHATRecipients_MAP","{B99F4B89-8CB4-4E87-B659-D8F5FA20AFF5}"
"CHATRecipients_PARENT","{24DF0229-76D1-462B-BAAD-06B732461FD3}"
"viewCHATRecipients_map","{94EC3E37-8931-4638-9029-891E11C99B0B}"
"WFFD_common_structtype","{80891392-990E-4C7A-AA32-CC3EA4AE97EB}"
"WFFD_common_MAP","{4E5C4AC9-A093-4056-95EF-EF2CB00CD547}"
"WFFD_ShortCut_structtype","{55C72908-3445-4BB1-B713-E999660B5E30}"
"WFFD_ShortCut_MAP","{3FF9B840-91D8-4CF1-82BE-24CFF99BAE54}"
"WFFD_Doer_structtype","{AE18ACA8-8AE4-4E7D-909D-4537BF7856C3}"
"WFFD_Doer_MAP","{96389671-A646-4780-AE1E-4FBFAD4EE593}"
"WFFD_Results_structtype","{BF7D8804-C682-4744-A39C-D85FE7EE7A20}"
"WFFD_Results_MAP","{F7B5900B-10AA-437D-8B4F-070A6EE00CD9}"
"WFFD_CustomParam_structtype","{CDDDACA4-7E90-40C9-8D97-439AB64B5E3C}"
"WFFD_CustomParam_MAP","{466E1C51-05AA-40F9-BC0E-F2000F8A36B3}"
"WFRtm_Results_structtype","{5D8AED5E-7FE5-4FBF-908F-4A402BDE909F}"
"WFRtm_Results_MAP","{8425B0E4-9C48-4B8A-81E3-28CE64F36736}"
"WFRtm_Results_PARENT","{26EC0F34-569D-44A6-9CFC-C5F2483885E9}"
"WFRtm_ShortCut_structtype","{FD962223-3B44-463C-AB5E-42D641361919}"
"WFRtm_ShortCut_MAP","{2060C406-D9AA-4AA6-87DA-31B6601BC48E}"
"WFRtm_ShortCut_PARENT","{E02885A1-69AC-414D-9027-8C7F939C9FEA}"
"WFDefName_METHOD","{5BC6D007-AF70-4F39-919E-FD79D8912867}"
"WFFuncName_METHOD","{767BB70C-884F-4CC2-8599-8BAB09F2E3F9}"
"WFFR_func_structtype","{706F063E-92EE-4C8C-AB5F-162CE94415D1}"
"WFFR_func_MAP","{413996B3-9FEE-420A-945B-EE8C37AB3B73}"
"WFFR_Results_structtype","{0BCBCD42-A5D3-432A-BDE7-D3B98F3E868E}"
"WFFR_Results_MAP","{E4FA46A2-5591-4011-93DA-4C6FD96D8980}"
"WFFR_Results_PARENT","{56C45391-17F4-4C80-A389-51A4B3D8D384}"
"WFFR_ShortCut_structtype","{9F86AE79-C69D-4390-9E2D-DECA1F19FA60}"
"WFFR_ShortCut_MAP","{9D51FE2C-9617-4EE5-B25E-B519FE16B80D}"
"WFFR_ShortCut_PARENT","{183D5876-AB94-43EC-8655-D84114998A9D}"
"WFFR_Fcomm_structtype","{BB9E2190-7E96-4141-A42C-D4796D0E27BB}"
"WFFR_Fcomm_MAP","{CAB064EB-3977-4834-AB3F-5DF90AABB2D6}"
"WFFR_Fcomm_PARENT","{94429D58-1D44-4B04-98BF-71C85317D0FE}"
"WFFR_fparents_structtype","{FC462A8F-D771-4D1B-9ECA-7CD8A3A0FF0E}"
"WFFR_fparents_MAP","{B9FD0DB2-6CA5-436E-8025-987008D32563}"
"WFFR_fparents_PARENT","{8BC2B6CA-A521-4A56-83F9-221753211074}"
"VRPRJ_COMMON_structtype","{BB53E107-8C0E-408A-96E5-FF0CE5F4F1A5}"
"VRPRJ_COMMON_MAP","{2B818281-8C6F-4549-A97E-845315EA7911}"
"VRPRJ_CUSTOMER_structtype","{B1A3EA33-6677-405E-9D03-DF2F9BD0FB80}"
"VRPRJ_CUSTOMER_MAP","{FD78A6B7-CC4E-4447-8B7B-BA2242D770C5}"
"VRPRJ_JOB_structtype","{D6F56BCD-8B9F-463F-91BC-2064840984D2}"
"VRPRJ_JOB_MAP","{A129C9E2-242A-4CD5-BDF7-43DA2D9DEC5E}"
"viewVRPRJ_JOB_map","{978B4B9B-FA48-44C2-8F73-A3D45359101A}"
"VRPRJ_REPORT_structtype","{5083191F-9511-47DC-A1FA-946FEFDE5E25}"
"VRPRJ_REPORT_MAP","{F0192074-A432-43A5-84E1-480C4191B8EB}"
"viewVRPRJ_REPORT_map","{B505EC7C-6DE0-4556-BD76-D40AF80CF125}"
"VRPRJ_TASK_structtype","{653274D4-0E2E-4126-A346-BC193CED3262}"
"VRPRJ_TASK_MAP","{E2C6B53F-FAAA-4337-9397-7F01B585B73D}"
"viewVRPRJ_TASK_map","{C1CEA59B-C5FD-40B0-809B-C472ECB4D189}"
"VRPRJ_COMMENT_structtype","{BC3743E0-EF0A-44E0-95A1-FAD15963C26A}"
"VRPRJ_COMMENT_MAP","{CF9E4117-F5A8-48D3-BFBE-2E0045044C56}"
"VRPRJ_COMMENT_PARENT","{2E9AAFDB-FE84-48ED-BBCE-04D181FAC07A}"
"viewVRPRJ_COMMENT_map","{8CA2B7A7-82BF-42CA-8C71-54FEAAABC341}"
"VRPRJ_SUBPROJECT_structtype","{27CF52C2-568A-4691-BF3A-A66253D4EDC8}"
"VRPRJ_SUBPROJECT_MAP","{4E0EC646-4AD8-4074-A180-7359A5F80117}"
"viewVRCPCommon_map","{21702F42-F829-43DB-A320-4C7000C5B333}"
"viewVRPRJ_COMMON_map","{DC904505-E06A-4808-93B4-F18EA251D6E3}"
"VBUpdateItemName_METHOD","{5012ADF8-E564-4D03-B535-17D06240D266}"
"VRDOC_Document_structtype","{850ED472-948C-4B9F-9DC8-ECAC484D7D97}"
"VRDOC_Document_MAP","{0CD959AA-5960-4027-B4C0-645419105A44}"
"VRDOC_History_structtype","{CD99F761-5C85-47D5-8B19-DECF2BAA7D09}"
"VRDOC_History_MAP","{0FF7D6FB-4A9A-4169-9B07-D412F56C7DDF}"
"VRDOC_History_PARENT","{36D8EB72-419E-4BD9-99EA-79CA913C3B91}"
"VRDDocType_structtype","{58630B48-ACDE-43D0-A84A-623B5355887D}"
"VRDDocType_MAP","{A506D380-2BE4-4FA7-96D4-D0A803C260A5}"
"viewVRDDocType_map","{3F69E9E6-B572-4C14-A482-715B98A76E3B}"
"viewVRDOC_History_map","{24045B41-B681-448F-8AC4-D83FDE59A352}"
"viewWFFR_func_map","{8C382D4B-0B15-4F4C-B0A5-78A4112CA2DE}"
"BUGINFO_structtype","{4E7E9FE9-0F10-4F18-B410-5D3962BE305D}"
"BUGINFO_MAP","{F5AE7436-5330-48E5-B523-2AD0F226F8EA}"
"BUGCOMMENT_structtype","{F12AD4D9-D757-4064-A636-E9EF972009C4}"
"BUGCOMMENT_MAP","{4BDA7BC3-42A3-435D-9DE1-B20C958ED72E}"
"BUGDIC_TYPE_structtype","{37E8E69B-AF7A-486A-AFC7-B85A77418F0F}"
"BUGDIC_TYPE_MAP","{F732976C-62C7-4E42-8E42-00AA4493C794}"
"WFFD_ATTR1_structtype","{8DA893B6-E3E6-4227-8761-D9EB590E798B}"
"WFFD_ATTR1_MAP","{3E59D36F-FBF7-4767-A478-5C8D10EC9C83}"
"VRDGCommon_structtype","{54D20CC9-63DA-49CB-9A43-76B9E56CD299}"
"VRDGCommon_MAP","{4545B9BB-D23A-4372-933F-EC7804A88D6D}"
"viewVRDGCommon_map","{0024F740-A5F8-47BE-BC5E-4CAE769F2052}"
"VRDGContractSpesial_structtype","{B2EB712F-4558-41EC-B42A-82B9D03C5713}"
"VRDGContractSpesial_MAP","{6F2B7CAE-B5FA-459B-808C-BDF5477F3CC0}"
"VRDGContractVersion_structtype","{298BEE51-C59A-4BD2-B478-19F00C488EBD}"
"VRDGContractVersion_MAP","{BA5D30EC-31B9-469F-BADB-03E0BD126192}"
"VRDGContractChanges_structtype","{05849458-B1B7-490E-A801-812EE85AC8CE}"
"VRDGContractChanges_MAP","{FA240B21-51FE-4E7E-AB76-781C800E96AF}"
"VRDGPayment_structtype","{FAF88E9B-84A4-4484-B713-5F150334AB39}"
"VRDGPayment_MAP","{B795D447-4E7E-4936-94D4-627F33CAED20}"
"VRDGReport_structtype","{D5EA424D-5499-4EC4-927F-892F31BF0A05}"
"VRCReport_structtype","{1FAB0E4E-AE69-45BF-B9FA-A6A82B5B7F4D}"
"VRCPReports_structtype","{2A6B3F79-2B9A-442F-B349-2455F69E2220}"
"VRRPT_MAIN_structtype","{A9C3C2B5-F5AC-4B4F-A1F4-7536C30EA646}"
"VRRPT_MeetingPlan_structtype","{9CAC57FC-EF4E-493F-B756-4F78090D9CF8}"
"VRRPT_Meeters_structtype","{C7CD8874-3110-4CFE-AA8E-E749FF3867EE}"
"VRRPT_Meeters_PARENT","{B4411216-EAB9-4424-A7FF-F84C042061C8}"
"VRDPrjType_structtype","{6C2359F2-5B79-4096-824F-26D6E1B81952}"
"VBMakeReport_METHOD","{78CA0D3F-4B68-4E8D-9FBA-17C2EC04811C}"
"VRRPT_COSTS_structtype","{088B8AAB-4B59-45F4-9E13-A4BDF9753757}"
"AdminUnlock_METHOD","{8BD09B76-0916-40DA-A473-9AAF74A77F72}"
"AutoCloseSession_METHOD","{B73C40AE-CAAB-4045-A0CD-65CE8A86E36C}"
"VRDGSeeAlso_structtype","{2E507A59-58C1-48AF-9A28-07BF66F5B3E0}"
"VRCSeeAlso_structtype","{62AFFF71-214C-4AFF-9719-E67E6E784F99}"
"VRCPSeeAlso_structtype","{8332D085-B897-4E23-A56A-BC61CBE77690}"
"VRPRJ_SeeAlso_structtype","{2C7F2E37-3B70-44F1-BD68-3183E0F17340}"
"VRPRJ_Contract_structtype","{AD562FE1-88BD-44ED-A6B2-D1397291ED5F}"
"VRDRreportType_structtype","{F0F22E75-0AB1-47EB-9203-66D813C8C799}"
"WFRTM_SUBPROCESS_structtype","{3605C8A3-7726-453D-9288-5738639EEEB0}"
"GetServerTime_METHOD","{2C81B268-70D8-4C19-BB43-B510FDE52343}"
"GENMANUALCODE_structtype","{37263F66-8B34-4FB0-8971-541A783989D2}"
"GENMANUALCODE_PARENT","{88A498E5-5E60-4EBA-8718-F75501485913}"
"ZNC_Common_structtype","{0EF4DA60-4124-4892-A59A-858538E625CE}"
"ZNC_OBJECTS_structtype","{676481DE-5CC8-4502-B45E-CAB3D399E096}"
"ZNC_TROBJ_structtype","{8E4A5670-915C-4771-BAF4-C811C32BB144}"
"ZNP_COMMON_structtype","{04725F2F-2829-43A1-ADC5-BA78DD3E63BF}"
"ZNP_REVIEW_structtype","{FE11A88D-7B17-4EAA-8ABD-550B1FA246F4}"
"ZNP_SUPPORT_structtype","{4C1DC6C8-9EDF-4B5F-8EAA-57B2C6B0E8E1}"
"ZNF_COMMON_structtype","{FC624667-9B4C-425A-99AA-9F01280EB684}"
"ZNF_PROFILE_structtype","{2957F1E2-FE5B-4049-864D-67852F454370}"
"ZNR_COMMON_structtype","{02A1284B-B679-4D2B-86F7-CC914E3902E5}"
"ZNS_GEOTYPE_structtype","{5E38E065-47EC-4711-B80F-4D19F0A86256}"
"ZNS_GEONIM_structtype","{C55A4A14-BC08-46F3-801C-8D94E7DFBEAD}"
"ZNS_BUILDING_structtype","{2D109F15-17BF-484D-9723-1AD0B50A7742}"
"ZND_TYPE_structtype","{5E2414BA-A68A-40C0-A49B-3322FBEB353B}"
"ZND_PORFILE_structtype","{C4F8A118-A1E6-4C9D-8EBA-B0BA584584E7}"
"ZND_CONTRACTTYPE_structtype","{724C6449-1FE9-4585-8381-0935EA07F401}"
"ZND_KREP_structtype","{E84C0B5B-86ED-47D0-B4F5-52E19259A452}"
"ZND_MATERIAL_structtype","{35BC66B2-0551-4846-83AB-D174F68EB0B5}"
"ZND_SUPPORT_structtype","{C3374F21-057A-4E20-A5BE-9CA8199B81FB}"
"ZND_NORM_structtype","{BC179DB8-C256-414C-82AC-DA6D6C8D3BC0}"
"ZNP_MAPLINK_structtype","{18103866-A77C-467D-A17C-62F2BFA4BC8B}"
"ZND_NORM_PARENT","{E64A78FE-69E8-49E5-9C97-092DFC9FB837}"
"card_inc_common_structtype","{173A537C-3603-495B-B35F-F8AB2AA94F0A}"
"card_inc_docscollect_structtype","{CA4C3AC8-3EE0-4256-A75C-F306E7FDF4D5}"
"card_inc_cardrefs_structtype","{78CC3859-BB48-43C4-A226-C54CD700B921}"
"card_inc_theme_structtype","{7BF1A9C4-10ED-4391-879F-F1D9EF76FF11}"
"card_out_common_structtype","{DF72A316-5D48-45AE-829F-3C7123548E3C}"
"card_out_docscollect_structtype","{0418A3EE-3A92-4AE2-89E0-15F687F53BD3}"
"card_out_cardrefs_structtype","{A0C262AD-3149-426C-A86C-86EA8920223D}"
"card_out_recipient_structtype","{C1A165CA-ED6C-4CFC-9719-982B3CBBD864}"
"card_out_theme_structtype","{EABDDD72-E82A-4067-AF58-7A4ED1995A94}"
"card_ord_cardrefs_structtype","{950BF4EC-8F47-49DD-8819-541527EBEE54}"
"card_ord_common_structtype","{6FCE2B98-2CB5-4EC8-BA48-306BF21848DA}"
"card_ord_docscollect_structtype","{F85C2D46-5269-4D5E-AA46-CD6F35BE13A6}"
"card_ord_recipients_structtype","{C8B628F9-9085-4935-9D22-531555C98711}"
"card_ord_theme_structtype","{94B109A2-0575-408D-B903-61911874219B}"
"ST_STATES_structtype","{7209A527-9D02-4F49-B026-231D1D2D5964}"
"ST_SWITCHES_structtype","{174EA734-51C6-4AAF-B706-CAE5851CC80D}"
"ST_SWITCHES_PARENT","{70E704D7-FA3D-4855-9D15-101F889BA7D5}"
"PRJ_TASK_structtype","{D99453AD-2C87-434A-8F4B-E033D7B0E0F9}"
"PRJ_TASKASSIGN_structtype","{8BB249CC-B492-45CF-9863-B7DDFFFE54E8}"
"PRJ_TASKASSIGN_PARENT","{29B64EEA-B6F6-4E47-93D2-CB08CFBC0627}"
"PRJ_TaskDep_structtype","{6D6C12AE-9FDA-48FC-B02F-44356E517971}"
"PRJ_TaskDep_PARENT","{1A379534-43C7-43F8-A925-D818E5B43777}"
"PRJ_TASKCOMMENT_structtype","{B2969F0A-5B19-4C3B-8E2F-AA50CC8E871F}"
"PRJ_TASKCOMMENT_PARENT","{BC117652-AF06-414E-95BD-D415B61E488B}"
"PRJ_SPLIT_structtype","{8F71F4E1-CBFF-4067-B238-13231F0775A9}"
"PRJ_SPLIT_PARENT","{E84BFEF9-06B5-4FED-893F-27BF55C8B6CA}"
"PRJ_INFO_structtype","{1BD8BF97-E7C1-4B04-AB71-72F3EF206E23}"
"PRJ_LINKS_structtype","{98AA2219-A55B-4A93-BD75-FFD0E1BEB9A5}"
"PRJD_JSTATE_structtype","{3ACA84B4-D980-4E8D-9EC3-C53448D4EAC2}"
"dir_jobstates_structtype","{7BD2813B-EDCC-42E6-86E6-B56D48E62F1A}"
"dir_reftype_structtype","{F44223B3-327D-442B-A2FE-01AC527038F8}"
"dir_inctype_structtype","{8183B238-E3FA-4FC3-BDFF-36107B4B9BCA}"
"dir_departments_structtype","{D6E37EAC-BEF0-41BA-B792-D6437F07855F}"
"dir_outtype_structtype","{8452BB53-8361-47A9-9F9C-9F7B38025A7A}"
"dir_ordtype_structtype","{B9E69713-4A6B-40A5-AF4D-3D9C5DFC8F81}"
"dir_theme_structtype","{6685EFF0-045E-4BB9-BFF6-0D2695074E70}"
"STD_TIPCENI_structtype","{9029EEB2-1FEE-4356-A730-3EA33FF31F65}"
"STD_ACC_structtype","{30110D59-5918-483B-A418-BD1283EEBF0E}"
"STD_EI_structtype","{996DA10E-7F9F-4036-AF91-A2BD03A2313D}"
"STD_CENI_structtype","{224129BE-F2E7-40F6-87B1-BFC845A2C75C}"
"STD_EDISM_structtype","{44276E02-D1F6-4777-ACD4-65400F4CB68E}"
"STD_COUNTRY_structtype","{6AA46504-FD55-44B9-A403-54AF328A568C}"
"STD_NOMENKL_structtype","{F66B3534-17CE-4A20-A9D8-EB7ACE2415E2}"
"STD_VALUTA_structtype","{E3934525-585A-4315-9D87-035E4BCB3F91}"
"STD_BANK_structtype","{7D05C2B5-7079-4C01-87EB-093385CA5EF4}"
"GetNewNumber_METHOD","{46727E2E-D46B-4AE7-9ABA-218E70FF1E9E}"
"TestNumber_METHOD","{DF1C32BC-986C-4038-8230-20A9434A8E8A}"
"GetFreeNumber_METHOD","{07CDC8B6-F714-45E7-90B4-EDE0F7B32B1B}"
"EraseNumber_METHOD","{5C9C224D-1D94-48A3-99E0-66242E257689}"
"ari_card_structtype","{99AFBCBB-1D84-43C8-AD57-09427CD1685D}"
"ari_themes_structtype","{EC0CC816-88D8-4AAE-B2E3-1AD9E34B9880}"
"ari_files_structtype","{EA393EE4-A0C9-4922-8415-A0994095B7E6}"
"ctrl_task_structtype","{7541DAC7-D4DB-410A-9030-BCA18935E95F}"
"ctrl_checks_structtype","{45A4A5DA-56A8-4AFB-8E87-A99BEB8E04C0}"
"arf_block_structtype","{52682D73-6930-44FD-BED3-C5E4DE1A82D5}"
"arf_folder_structtype","{0CA6AE91-18E0-417D-9C7D-F9140AB06664}"
"arf_folder_PARENT","{ECC6AEE0-46BF-4622-A461-B60CE89101F8}"
"arf_sc_structtype","{4113D904-02C0-4999-89B1-A7B820E59FF7}"
"arf_sc_PARENT","{8D33DD2C-F9AC-4B7D-B036-AFB65C7E837D}"
"art_parts_structtype","{4B25F706-7C3A-4A85-8400-674B153BFD3A}"
"art_struct_structtype","{E80A9D5F-A360-4B5F-82E6-B0F550189F24}"
"art_themes_structtype","{F3E8270D-3699-4860-9E20-55A19DB9B9DF}"
"art_themes_PARENT","{C9A90CFF-2302-404C-BC3A-6ACFE977FFD2}"
"VRCInvoice_structtype","{E5E214F6-ED9F-4060-B0B0-2B36A4B7BBE8}"
"VRCInvPay_structtype","{3F192263-D0EB-4A11-BD6F-9472ECB4BF3E}"
"VRCInvPay_PARENT","{333C205D-3FE7-4EC3-8304-F1E148EC9FCD}"
"DDD_STYPE_structtype","{9B701DD9-00CD-40B4-BDE2-36E3DF7EBC82}"
"DDD_LINETYPE_structtype","{4CFFE327-31DD-47B1-BF30-44E385C03B91}"
"DDD_GOST_structtype","{18CB3283-4338-48ED-8794-FB0E3204C295}"
"DDD_REFLTYPE_structtype","{273446E1-68DC-476E-981C-7C7D12FE2D5E}"
"DDD_LIGHTTYPE_structtype","{07AC452B-F39F-4F05-8E12-9837FC38D787}"
"DDD_LIGHTMODEL_structtype","{F405EFCE-A57A-40E4-8DD1-3DF4E4663F35}"
"DDD_CONTOLLER_structtype","{5F66F0F0-7A4A-45D3-8175-8BEE0DEA9FCA}"
"DDD_ACCESSUAR_structtype","{2C9989D2-CD34-4734-BEC9-87A051CAFCF9}"
"DDD_NORM_structtype","{E2C442DF-382E-4D63-87C5-515C2AA9C763}"
"DDD_SUPPORT_structtype","{28BC5F5C-3EAA-489F-A4F4-D825DEEADF6D}"
"DDD_CONTROLLER_structtype","{227AE6EA-29E4-4A8C-860A-E612F2B5EACD}"
"DDD_NOMENKL_structtype","{E8856376-CC80-4A0C-8775-B65456702ABC}"
"DDD_ST_structtype","{A34D2386-39BF-43B2-B2DA-C1BADB45F872}"
"DDAP_Common_structtype","{685D7FF1-77AE-44B7-B0CB-BC4964ED7313}"
"DDAP_Lines_structtype","{9C4B7113-88CD-43A9-A08C-7ADC83700F7B}"
"DDBD_Common_structtype","{5AF5AF43-8FBB-4140-9B4C-1D1AFF76E96E}"
"DDBD_LINES_structtype","{6549BCD8-D040-4C42-AC98-AB1BD468D67F}"
"DDBD_CHANGES_structtype","{6906778E-5C03-43C9-BFD5-38410010E0A8}"
"BCG_HEAD_structtype","{0FC03D50-045D-4480-B54C-192C27BB0983}"
"BCG_MESURES_structtype","{1A6C89E6-F89A-4890-BA89-B4CBFEFF98D7}"
"tst_head_structtype","{A98D1555-B302-4B24-8DC1-73D61C0DA775}"
"tst_query_structtype","{69E3565F-073F-4255-8E89-2D1F887F4B69}"
"tst_answer_structtype","{C850B70D-4307-4030-B7A4-CDEAD4422285}"
"tst_answer_PARENT","{9CD3130D-B6E2-436E-92FD-721FB8AA5B2F}"
"DDLP_COMMON_structtype","{5E76A7D0-A90E-4F0D-87BF-D6C8A3BD8B85}"
"dir_flow_structtype","{7A40070E-555A-4812-96A0-4B16622427C5}"
"dir_org_structtype","{D570290D-77FA-4E23-A98E-D83781A3C80F}"
"dir_departments_PARENT","{E6A2B9A0-BC63-498E-A73D-BFC963C19470}"
"BCD_MESURE_structtype","{14FBDE8A-BCEB-4989-9F5E-219F8FA1A62B}"
"BCD_ENERGY_structtype","{26BB63B4-6A8E-4FBA-BEB2-35D115AA0808}"
"BCD_PROFILE_structtype","{7805677D-ACCA-46C0-A9A7-B46CF3EBF2E3}"
"BCD_PFMESURE_structtype","{2438205E-E6E3-479F-AFAC-DB3D2B289814}"
"BCD_PFMESURE_PARENT","{BE569D9C-7B0D-4C96-8E2B-82B6D6A7C714}"
"BCD_MCONTEXT_structtype","{1FD75320-0E63-4084-ACC9-D8BAFDFF6141}"
"BCD_MCONTEXT_PARENT","{5DB0DDB3-04C1-4EA1-9C2C-4FE1FBEEAD73}"
"BCD_RESOURCE_structtype","{2E014925-B86E-40B3-95F7-2917B5E1BF6E}"
"ari_toc_structtype","{F2D85BBF-0956-4808-88BB-47D395D3CC88}"
"ari_linked_structtype","{EF7B96E6-E139-4D79-B397-514D061BE160}"
"ari_linked_PARENT","{0131EF0B-C845-4ACF-81BF-243C5FB2EB00}"
"ari_paragraph_structtype","{71E587B0-2441-4581-8001-D8D866872A98}"
"ari_paragraph_PARENT","{3C9C8AAA-8B1F-4150-A1DC-B1F2B18075FA}"
"ari_attr_structtype","{3946CE9E-FC13-430D-B427-D60B1AB7A9A6}"
"ari_attr_PARENT","{2625E5A9-DAD5-4C96-9362-A07617931F72}"
"BCT_TREE_structtype","{38C284F4-6958-437A-8064-F35E4B39E976}"
"BCT_ITEM_structtype","{17B73677-8E0C-4DEA-8356-0E1A72E56C70}"
"BCT_ITEM_PARENT","{14068292-90F6-4C36-B216-B4E8E81C9F74}"
"PLM_HEAD_structtype","{EB3ACF54-BD86-4F45-84D3-0C965A6E69F8}"
"PLM_DEP_structtype","{80E2E96C-9DDD-4935-B516-CFC8ECB235C5}"
"PLM_FUNC_structtype","{F4911AEB-69BD-4038-AB4E-6281BEF073BD}"
"PLM_FUNCUNITS_structtype","{8FA6AE66-C62F-45B5-854D-0875EF07960D}"
"PLM_FUNCUNITS_PARENT","{0B891853-DC33-4A21-A735-7B7845E2A1AA}"
"PLM_UNITS_structtype","{A5A0EC8D-CCAF-48FE-A70F-AA74585F1D7C}"
"HRS_PROFILE_structtype","{2F34185D-4863-46F7-9D92-458E7112CB3C}"
"HRS_SKILLS_structtype","{424C0CC3-463C-4E05-8045-BB096B60BD2B}"
"HRS_EXP_structtype","{C4D33CE0-7932-4F50-A917-2B8DB05E39FE}"
"HRS_LP_structtype","{9D0D4EB9-79DF-4C5D-A7C0-AB5BDE5F17C0}"
